State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date
TN,ADAMSVILLE POLICE DEPARTMENT,2590-01-560-0000,REFILL FUEL TANK KI,4,Kit,$550.49,A,1,"Feb 10, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5970-00-955-9976,"TAPE,INSULATION,ELECTRICAL",12,Roll,$7.90,A,1,"Jan 21, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2815-01-499-5116,"ENGINE,DIESEL",1,Each,"$3,234.56",A,1,"Feb 12, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,4933-01-394-7781,"BORELIGHT SYSTEM,LASER",1,Each,$707.00,B,3,"Feb 17, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8430-01-464-8364,"BOOTS,SAFETY,MEN'S",4,Pair,$91.21,A,1,"Dec 11, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,4933-01-394-7781,"BORELIGHT SYSTEM,LASER",1,Each,$707.00,B,3,"Feb 17, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2320-01-097-0249,"TRUCK,TANK",1,Each,"$396,130.00",A,1,"Apr 23, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,4920-01-185-9027,BACKLASH TOOL SET-X,1,Set,$619.00,B,3,"Dec 29, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,4240-00-146-3820,"BOLT ASSEMBLY,RESTRAINTING",2,Each,$230.79,A,1,"Oct 7, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2320-01-354-3384,"TRUCK,VAN",1,Each,"$124,607.00",A,1,"May 21, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-515-0364,"PAD,KNEE           ",10,Pair,$18.10,A,1,"Dec 17, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-01-571-7212,BORESIGHT KIT      ,1,Each,"$2,697.00",C,1,"Jan 4, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1240-01-517-1751,"SIGHT,HOLOGRAPHIC  ",2,Each,$301.00,D,1,"Dec 23, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5340-01-542-6271,"HARDWARE KIT,MECHANIC EQUIPMENT",2,Kit,$559.00,A,7,"Feb 13, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8465-01-118-8173,"CANTEEN,WATER",12,Each,$9.95,A,1,"Dec 17, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,6530-01-380-7309,"LITTER,FOLDING,RIGID POLE",6,Each,$332.09,A,1,"May 21, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5965-01-509-9358,HEADSET-MICROPHONE,6,Each,$103.00,B,3,"Feb 10, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2420-DS-TRA-CTO1,"TRACTORS, WHEELED",1,Each,"$22,988.72",A,,"Jul 23, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,3990-01-557-5921,"TIE DOWN,CARGO,VEHICLE",12,Each,$13.60,A,1,"Oct 5, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2420-DS-TRA-CTO1,"TRACTORS, WHEELED",1,Each,"$22,988.72",A,,"Jul 23, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-461-8337,"SHIRT,COLD WEATHER",4,Each,$60.25,A,1,"Dec 17, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,3431-01-576-8427,SLAVE PLUG         ,2,Each,$260.26,A,1,"Oct 2, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5180-01-548-7634,"TOOL KIT,GENERAL MECHANICS",2,Set,"$1,970.00",A,1,"Feb 19, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-043-8392,"COVERALLS,FLYERS",2,Each,$155.00,A,1,"Mar 14, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Dec 27, 2006 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Dec 27, 2006 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Dec 27, 2006 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Dec 27, 2006 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Dec 27, 2006 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Dec 27, 2006 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,7021-DS-LAP-TOP2,LAPTOP COMPUTER,2,Each,"$1,353.36",A,,"Oct 8, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,7021-DS-LAP-TOP2,LAPTOP COMPUTER,2,Each,"$1,210.78",A,,"Jun 18, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,7021-DS-LAP-TOP2,LAPTOP COMPUTER,2,Each,"$1,266.00",A,,"Jun 18, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,3990-01-213-1746,"BINDER,LOAD",6,Each,$83.35,A,1,"Feb 17, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5820-01-549-6407,"RECEIVER-TRANSMITTER,RADIO",4,Each,"$3,760.17",D,1,"Jul 2, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2320-01-412-0143,"TRUCK,UTILITY",1,Each,"$83,240.00",C,1,"Jul 6, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5965-01-506-7576,HEADSET-MICROPHONE,8,Each,$460.90,B,3,"Dec 30, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-074-6210,"COVERALLS,COMBAT VEHICLE CREWMEMBERS",1,Each,$180.56,A,1,"Mar 14, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,6115-01-299-6035,"POWER PLANT,ELECTRIC,TRAILER MOUNTED",1,Each,"$50,294.00",A,7,"May 21, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,7690-01-321-5797,"MARKER,IDENTIFICATION",20,Package,$8.33,A,,"Oct 5, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-074-6209,"COVERALLS,COMBAT VEHICLE CREWMEMBERS",2,Each,$180.56,A,1,"Mar 14, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",2,Each,"$1,187.00",Q,3,"Feb 2, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5340-01-216-2057,"HARDWARE KIT,ELECTRONIC EQUIPMENT",1,Each,$223.00,A,1,"Dec 30, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5180-01-504-5663,"TOOL KIT,SMALL ARMS",1,Kit,"$3,600.00",A,1,"Aug 11, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5430-01-033-1330,"TANK,FABRIC,COLLAPSIBLE",2,Each,"$6,774.30",A,1,"Mar 10, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5965-01-520-3847,"RADIO,PORTABLE     ",6,Each,"$4,733.00",Q,3,"Jul 2, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,3740-00-720-0465,"SPRAYER,PESTICIDE,MANUALLY CARRIED",1,Each,$102.93,A,1,"Mar 18, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8465-01-525-0578,RIFLEMAN SET       ,2,Set,$336.33,A,1,"Dec 16, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,3940-01-353-2214,BLOCK AND TACKLE,2,Each,$190.04,A,1,"Dec 19, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,4020-01-315-2405,"FIBER ROPE ASSEMBLY,SINGLE LEG",1,Each,$476.16,A,1,"Dec 11, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,4020-01-315-2405,"FIBER ROPE ASSEMBLY,SINGLE LEG",1,Each,$476.16,A,1,"Dec 11, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,3990-01-557-5903,"TIE DOWN,CARGO,VEHICLE",12,Each,$31.91,A,1,"Oct 2, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5340-01-535-4868,"HARDWARE KIT,MECHANIC EQUIPMENT",2,Each,$122.05,B,3,"Jan 5, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-538-6747,"JACKET,COLD WEATHER",6,Each,$67.76,A,1,"Mar 14, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8465-01-524-5285,RUCKSACK LARGE FIELD PACK,8,Each,$83.36,A,1,"Jan 21, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,7025-01-528-7734,"MEMORY CARD,PERSONAL COMPUTER",25,Each,$6.31,D,1,"Oct 5, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5920-01-570-5395,"FUSEHOLDER,BLOCK",6,Each,$8.67,A,1,"Feb 10, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1620-00-992-7428,"PARTS KIT,POWER UNIT",2,Each,$263.58,A,1,"Sep 29, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,6220-01-557-5668,"LIGHT,UTILITY,VEHICULAR",10,Each,$97.09,A,1,"Oct 5, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,6665-01-512-7300,"ANALYZER,HAZARDOUS MATERIAL IDENTIFICATION",1,Each,"$75,313.00",C,1,"Jun 18, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,6230-01-411-8535,"LIGHT,MARKER,DISTRESS",5,Each,$113.35,A,1,"Feb 11, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8465-01-531-1753,HYDRATION SYSTEM,10,Each,$72.34,A,1,"Dec 17, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,6230-01-411-8535,"LIGHT,MARKER,DISTRESS",3,Each,$113.35,A,1,"Feb 11, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5120-01-473-9671,"BAR SET,PRY",1,Set,$41.70,A,1,"Feb 17, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,4240-01-547-6218,"GOGGLES,INDUSTRIAL",10,Each,$55.21,A,1,"Feb 17, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5340-01-588-1010,PADLOCK,6,Each,$15.65,A,1,"Jan 21, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,3940-00-040-2297,"SLING,MULTIPLE LEG",4,Each,$158.56,A,1,"Feb 17, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5180-00-699-5273,"TOOL KIT,GENERAL MECHANICS",1,Kit,"$2,541.00",A,1,"Jul 7, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-296-8878,"VEST,TACTICAL LOAD CARRYING",10,Each,$48.97,A,1,"Jul 7, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5180-01-428-7892,"TOOL KIT,GENERAL MECHANIC'S",1,Kit,"$8,386.30",A,1,"Jul 7, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2340-01-420-2816,"UTILITY VEHICLE,4WD",1,Each,"$9,831.07",A,1,"May 7, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2340-01-420-2816,"UTILITY VEHICLE,4WD",1,Each,"$9,831.07",A,1,"May 21, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,7010-DS-LAP-TOPS,COMPUTER SYSTEMS LAPTOP,2,Each,"$2,541.00",A,,"Jul 7, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,3830-01-502-5470,"AUGER,EARTH,TRACTOR MOUNTING",1,Each,"$6,486.00",A,1,"Jan 14, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2340-01-420-2816,"UTILITY VEHICLE,4WD",1,Each,"$9,831.07",A,1,"May 7, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2330-01-387-5443,"TRAILER,CARGO",1,Each,"$8,954.00",A,7,"Apr 29, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5140-01-556-9111,"TOOL BOX,PORTABLE",4,Each,$497.00,A,1,"Jan 27, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,4910-01-548-6073,"JACK,DOLLY TYPE,MECHANICAL",2,Each,$77.86,A,1,"Jan 7, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-452-5031,"COVERALLS,FLYERS",1,Each,$148.18,A,1,"Dec 14, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,9515-25-160-7454,ARMOR PLATE,6,Each,$130.00,B,,"Jan 19, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-522-5347,"HELMET,FLYER'S",4,Each,"$1,412.92",D,7,"Jan 17, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",5,Kit,$99.25,A,1,"Feb 2, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5120-00-878-5932,"INTRENCHING TOOL,HAND",10,Each,$82.05,A,1,"Feb 11, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8465-00-860-0256,"COVER,WATER CANTEEN",10,Each,$6.35,A,1,"Dec 30, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,7025-DS-PRO-JEC2,"PROJECTOR, COMPUTER SCREEN",1,Each,"$1,893.16",A,,"Oct 8, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1240-01-581-8985,"SIGHT,REFLEX",4,Each,$228.39,D,1,"Jan 21, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-00-056-2237,"MAGAZINE,CARTRIDGE",6,Each,$13.35,D,1,"Feb 18, 2012 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,7310-DS-OVE-N000,OVEN,1,Each,"$6,806.23",A,,"Dec 22, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8465-01-515-1156,"STRAP,INVOLUNTARY,RESTRAINT",10,Box,$132.58,A,1,"Mar 11, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,6230-01-549-3979,FLASHLIGHT,2,Each,"$3,816.24",B,3,"Aug 6, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2330-DS-TRA-ILE1,TRAILER,1,Each,"$14,555.00",A,,"Jul 7, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,4940-01-025-9856,"CLEANER,STEAM,PRESSURE JET",1,Each,"$18,528.00",A,1,"May 21, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2540-01-530-7453,"ARMOR SET,SUPPLEMENTAL,SMALL ARMS-FRAGMENTATION PROTECTIVE",2,Each,$953.00,D,1,"Dec 17, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,4320-01-092-3551,"PUMPING ASSEMBLY,FLAMMABLE LIQUID,BULK TRANSFER",1,Each,"$14,062.00",A,1,"Jul 1, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,4320-01-092-3551,"PUMPING ASSEMBLY,FLAMMABLE LIQUID,BULK TRANSFER",1,Each,"$14,062.00",A,1,"Jun 23, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,3940-01-222-5876,"BLOCK,TACKLE",4,Each,$276.22,A,,"Dec 18, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,7360-01-313-2238,"KITCHEN,FIELD,TRAILER MOUNTED",1,Each,"$145,000.00",A,1,"Jul 30, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5342-01-065-2451,HANDLE,20,Each,$22.55,A,1,"Feb 12, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1095-01-550-6607,"RACK,STORAGE,SMALL ARMS",4,Each,"$1,031.17",A,1,"Jul 7, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1240-01-199-8676,"TELESCOPE,PANORAMIC",1,Each,"$5,575.00",D,1,"Feb 10, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8305-00-286-5564,ARTIFICIAL LEATHER,1,Roll,$340.91,A,1,"Jan 15, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-225-4730,"COVERALLS,FLYERS",3,Each,$392.57,A,1,"Mar 4, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2540-01-482-4083,"COVER,SEAT,VEHICULAR",5,Each,$28.78,A,1,"Feb 8, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-332-7913,"COVERALLS,COMBAT VEHICLE CREWMEN'S",1,Each,$211.09,A,1,"Mar 14, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-415-5664,"DRAWERS,COLD WEATHER",8,Pair,$10.49,A,1,"Dec 30, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1670-01-038-1407,"TIEDOWN,1000 LB    ",6,Each,"$2,209.23",B,3,"Mar 16, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5965-01-368-8184,LOUDSPEAKER-MICROPHONE,2,Each,$329.75,B,3,"Sep 30, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2320-01-371-9577,"TRUCK,UTILITY",1,Each,"$47,023.00",Q,6,"Apr 6, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,4910-00-289-7233,"JACK,DOLLY TYPE,HYDRAULIC",2,Each,"$1,992.00",A,1,"Dec 22, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2320-01-354-3385,"TRUCK,CARGO",1,Each,"$104,626.00",A,1,"Apr 29, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2320-01-354-3385,"TRUCK,CARGO",1,Each,"$104,626.00",A,1,"Apr 9, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5855-01-599-7164,"ILLUMINATOR,INTEGRATED,SMALL ARMS",1,Each,"$2,696.64",D,1,"Jan 21, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,7320-01-043-8468,"STRAP,CARGO        ",2,Each,$10.12,A,1,"Feb 18, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8465-DS-HOL-STER,INDIVIDUAL HOLSTER,4,Each,$59.74,A,,"Dec 17, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5430-01-316-5715,GROUND CLOTH,5,Each,$148.14,A,,"Feb 5, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,7520-01-424-4884,"PEN,BALL-POINT",10,Dozen,$8.63,A,,"Jan 5, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,3940-01-187-5870,"SLING,ENDLESS",8,Each,$144.71,A,,"Feb 18, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-01-561-7200,"MAGAZINE,CARTRIDGE",15,Each,$13.35,D,1,"Jan 4, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-01-561-7200,"MAGAZINE,CARTRIDGE",10,Each,$13.35,D,1,"May 20, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8465-01-491-7517,"POUCH,BANDOLEER AMMO,6 MAGAZINES",15,Each,$9.39,A,1,"Jan 21, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,1005-00-921-5004,"MAGAZINE,CARTRIDGE",4,Each,$13.35,D,1,"May 20, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,6760-01-507-7795,TRIPOD             ,1,Each,$232.23,A,1,"Jul 7, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,6625-01-392-6261,VOLTMETER,1,Each,"$1,028.97",A,7,"Sep 29, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8340-01-533-1697,TRAILER MOUNTED SUPPORT SYSTEM,1,Each,"$99,303.49",A,1,"Jun 23, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8465-01-491-7445,"PACK,WAIST         ",8,Each,$18.07,A,1,"Jan 21, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5120-00-293-0046,"PLIERS,RETAINING RING",4,Each,$10.47,A,1,"Jan 28, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2320-00-402-6723,"TRUCK,AIRCRAFT CARGO LOADING-UNLOADING",1,Each,"$70,514.00",A,1,"Jun 9, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5120-01-493-9097,"KEY SET,SOCKET HEAD SCREW",4,Each,$6.54,A,1,"Jan 28, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-415-5906,"UNDERSHIRT,COLD WEATHER",3,Each,$13.77,A,1,"Dec 30, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5180-01-454-3787,"TOOL KIT,GENERAL MECHANICS",1,Set,"$1,939.00",A,1,"Jan 21, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,5120-00-242-3249,"WRENCH,PIPE",2,Each,$23.86,A,1,"Jan 12, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,2330-01-108-7367,"TRAILER,TANK",1,Each,"$12,955.00",A,7,"Jul 30, 2015 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,8415-01-522-2477,"VEST,COOLING",8,Each,$645.00,A,1,"Feb 19, 2016 12:00:00 AM"
TN,ADAMSVILLE POLICE DEPARTMENT,6230-01-507-1221,SPOTLIGHT,8,Each,$276.59,A,1,"Mar 7, 2016 12:00:00 AM"
