State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date
NM,ALBUQUERQUE POLICE DEPT,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,"$2,208.00",F,1,"May 29, 1996 12:00:00 AM"
NM,ALBUQUERQUE POLICE DEPT,1240-01-528-8236,"FILTER,LIGHT,TELESCOPIC INSTRUMENT",2,Each,$615.00,D,1,"Dec 29, 2015 12:00:00 AM"
NM,ALBUQUERQUE POLICE DEPT,6230-01-538-9928,FLASHLIGHT,7,Each,"$4,331.86",A,1,"Jul 14, 2015 12:00:00 AM"
NM,ALBUQUERQUE POLICE DEPT,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",90,Each,$533.15,D,1,"Jun 26, 2014 12:00:00 AM"
NM,ALBUQUERQUE POLICE DEPT,1240-01-540-3690,"SIGHT,REFLEX",28,Each,$365.00,D,1,"Apr 21, 2014 12:00:00 AM"
NM,ALBUQUERQUE POLICE DEPT,1240-01-576-6134,"SIGHT,REFLEX",1,Each,$419.00,D,1,"Jun 16, 2015 12:00:00 AM"
NM,ALBUQUERQUE POLICE DEPT,1385-01-574-4707,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",1,Each,"$10,000.00",D,1,"Feb 6, 2014 12:00:00 AM"
NM,ALBUQUERQUE POLICE DEPT,2355-01-590-1660,MINE RESISTANT VEHICLE,1,Each,"$733,000.00",C,1,"Feb 13, 2014 12:00:00 AM"
NM,ALBUQUERQUE POLICE DEPT,2340-00-540-3900,"SCOOTER,MOTOR",1,Each,"$5,000.00",A,1,"Aug 25, 2015 12:00:00 AM"
NM,ALBUQUERQUE POLICE DEPT,1240-01-576-6134,"SIGHT,REFLEX",1,Each,$419.00,D,1,"Jun 16, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,2330-01-386-7151,"TRAILER,CARGO",1,Each,"$10,810.00",Q,6,"Aug 25, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-445-6274,MODULAR SLEEP SYSTEM,25,Each,$263.05,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,1240-01-411-1265,"SIGHT,REFLEX",22,Each,$365.00,D,1,"Apr 2, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,5120-01-355-1742,"WRENCH,TORQUE",1,Each,$334.45,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-465-2158,"PACK,FRAME,MOLLE   ",100,Each,$25.86,A,1,"Jan 13, 2016 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-465-2289,"PACK,MAIN,MOLLE    ",55,Each,$47.40,A,1,"Dec 30, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Jun 26, 2012 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Jun 26, 2012 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-532-6425,HYDRATION SYSTEM,3,Each,$0.00,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,1520-00-087-7637,"HELICOPTER,UTILITY",1,Each,"$922,704.00",C,1,"Sep 6, 2007 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,4240-01-540-5585,"GOGGLES,INDUSTRIAL",30,Each,$61.96,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-445-6274,MODULAR SLEEP SYSTEM,9,Each,$263.05,A,1,"May 20, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-445-6274,MODULAR SLEEP SYSTEM,25,Each,$263.05,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-445-6274,MODULAR SLEEP SYSTEM,1,Each,$263.05,A,1,"May 20, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8145-DS-SHI-PCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,25,Each,"$25,942.86",A,,"Jul 16, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-019-9103,FIELD PACK,4,Each,$45.72,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-019-9103,FIELD PACK,4,Each,$45.72,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-465-2131,HYDRATION SYSTEM,10,Each,$19.26,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-019-9103,FIELD PACK,33,Each,$45.72,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-019-9103,FIELD PACK,11,Each,$45.72,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,1740-01-355-5075,"TRACTOR,WHEELED,AIRCRAFT TOWING",1,Each,"$28,980.00",A,7,"Mar 18, 2016 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,2330-00-055-0626,TRAILER            ,1,Each,$0.00,A,1,"Sep 11, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,1680-00-183-0834,"TRANSMISSION ASSY,H",2,Each,"$80,178.00",B,3,"Feb 18, 2016 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-520-4857,"RUCKSACK,FIELD PACK",1,Each,$82.35,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,2420-01-160-2754,"TRACTOR,WHEELED,INDUSTRIAL",1,Each,"$110,000.00",A,1,"Mar 3, 2016 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,7105-00-935-0422,"COT,FOLDING",10,Each,$81.61,A,1,"May 20, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,2320-01-097-0249,"TRUCK,TANK",1,Each,"$396,130.00",A,1,"Nov 20, 2014 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,4240-01-250-0313,"BASKET,RESCUE      ",2,Each,"$2,124.98",Q,6,"Aug 19, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-524-8396,HYDRATION SYSTEM,3,Each,$24.58,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,2350-01-575-0646,UNMANNED VEHICLE,1,Each,"$187,312.00",D,1,"Jan 21, 2016 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,7125-DS-CAB-INSH,"CABINETS, LOCKERS, BINS, AND SHELVING",15,Each,$100.00,A,,"Mar 16, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,1680-01-552-3442,"HOIST,INTERNAL RESCUE",1,Each,"$138,421.00",B,3,"May 27, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,1680-01-552-3442,"HOIST,INTERNAL RESCUE",1,Each,"$138,421.00",B,3,"May 20, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,3930-DS-FOR-KLIF,FORKLIFT,1,Each,"$13,000.00",A,,"Jun 5, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-524-5285,RUCKSACK LARGE FIELD PACK,13,Each,$83.36,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-01-524-5285,RUCKSACK LARGE FIELD PACK,5,Each,$83.36,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,8465-00-965-2174,SNOWSHOES,15,Pair,$51.65,A,1,"Jan 27, 2016 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,7830-DS-BIC-YCEE,"BICYCLE, EXERCISE",1,Each,"$1,439.46",A,,"Jul 16, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,7830-DS-BIC-YCEE,"BICYCLE, EXERCISE",1,Each,"$1,439.46",A,,"Jul 16, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,5180-01-587-8129,"TOOL KIT,AIRCRAFT MAINTENANCE",4,Kit,$0.00,A,1,"Jan 21, 2016 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,5120-00-878-5932,"INTRENCHING TOOL,HAND",6,Each,$82.05,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,5120-00-878-5932,"INTRENCHING TOOL,HAND",7,Each,$82.05,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,6115-01-317-2138,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",1,Each,"$31,481.00",A,7,"Jul 16, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,2340-00-585-7495,"SCOOTER,MOTOR",2,Each,"$5,495.00",A,1,"Jul 16, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,2340-00-585-7495,"SCOOTER,MOTOR",2,Each,"$5,495.00",A,1,"Jul 16, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,4920-01-391-7041,"MAINTENANCE KIT,AIRCRAFT",1,Each,"$7,235.75",A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,2330-DS-TRA-ILE1,TRAILER,1,Each,"$18,956.50",A,,"Aug 14, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,5120-01-112-4843,"WRENCH,TORQUE",1,Each,$167.91,A,1,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,5855-01-464-3152,"SIGHT,THERMAL",1,Each,"$17,591.00",D,7,"Dec 18, 2015 12:00:00 AM"
NM,BERNALILLO COUNTY SHERIFF DEPT,5855-01-464-3152,"SIGHT,THERMAL",6,Each,"$17,591.00",D,7,"Apr 29, 2015 12:00:00 AM"
NM,BLOOMFIELD POLICE DEPT,8470-DS-BOD-YARM,"ARMOR, PERSONAL",1,Each,$495.00,D,,"Mar 18, 2014 11:55:31 AM"
NM,BLOOMFIELD POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Aug 24, 2011 12:00:00 AM"
NM,BLOOMFIELD POLICE DEPT,2355-01-590-1660,MINE RESISTANT VEHICLE,1,Each,"$733,000.00",C,1,"Feb 12, 2014 12:00:00 AM"
NM,BLOOMFIELD POLICE DEPT,2350-01-096-9356,"CARRIER,CARGO",1,Each,"$244,120.00",C,1,"Oct 21, 1998 12:00:00 AM"
NM,CARISBAD POLICE DEPT,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,"$2,208.00",F,1,"Apr 28, 1995 12:00:00 AM"
NM,CARISBAD POLICE DEPT,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,"$2,208.00",F,1,"Apr 28, 1995 12:00:00 AM"
NM,CARISBAD POLICE DEPT,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,"$2,208.00",F,1,"Apr 28, 1995 12:00:00 AM"
NM,CARISBAD POLICE DEPT,2355-01-590-1660,MINE RESISTANT VEHICLE,1,Each,"$733,000.00",C,1,"Feb 13, 2014 12:00:00 AM"
NM,CARISBAD POLICE DEPT,1385-01-574-4707,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",1,Each,"$10,000.00",D,1,"Feb 6, 2014 12:00:00 AM"
NM,CARISBAD POLICE DEPT,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,"$2,208.00",F,1,"Apr 28, 1995 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Jan 5, 2011 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,8415-01-515-0364,"PAD,KNEE           ",40,Pair,$18.10,A,1,"Jan 6, 2015 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,8415-01-515-0364,"PAD,KNEE           ",15,Pair,$18.10,A,1,"Jan 6, 2015 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,6545-00-656-1092,"FIRST AID KIT,UTILITY",13,Each,$15.02,A,1,"Mar 6, 2015 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,8415-01-515-0219,"ELBOW,PAD          ",40,Pair,$11.36,A,1,"Jan 6, 2015 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Jan 5, 2011 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,8465-01-019-9103,FIELD PACK,30,Each,$45.72,A,1,"Jan 6, 2015 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,8140-01-077-7337,"SHIPPING AND STORAGE CONTAINER,BOMB DISPENSER",20,Each,$230.00,D,1,"Mar 19, 2013 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,8140-01-593-7131,"SHIPPING AND STORAGE CONTAINER,GUIDED MISSILE",2,Each,$525.00,D,7,"Mar 6, 2015 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,2610-01-214-1344,"TIRE,PNEUMATIC,VEHICULAR",1,Each,"$1,279.66",A,1,"Jul 8, 2015 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,8415-01-530-2157,"ELBOW,PAD          ",15,Pair,$11.75,A,1,"Jan 6, 2015 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,3431-DS-WEL-DER0,ELECTRIC ARC WELDING EQUIPMENT,1,Each,"$5,000.00",A,,"Jan 6, 2015 12:00:00 AM"
NM,CATRON COUNTY SHERIFF DEPT,2610-01-388-6679,"TIRE,PNEUMATIC,VEHICULAR",1,Each,"$1,251.15",A,1,"Jul 8, 2015 12:00:00 AM"
NM,CHAVES COUNTY SHERIFF OFFICE,2320-01-128-9552,"TRUCK,UTILITY",1,Each,"$49,897.00",C,1,"Apr 29, 2014 12:00:00 AM"
NM,CHAVES COUNTY SHERIFF OFFICE,2320-01-128-9552,"TRUCK,UTILITY",1,Each,"$49,897.00",C,1,"Apr 29, 2014 12:00:00 AM"
NM,CHAVES COUNTY SHERIFF OFFICE,1240-01-576-6134,"SIGHT,REFLEX",5,Each,$419.00,D,1,"Aug 12, 2014 12:00:00 AM"
NM,CHAVES COUNTY SHERIFF OFFICE,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Mar 16, 2012 12:00:00 AM"
NM,CHAVES COUNTY SHERIFF OFFICE,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Apr 5, 2012 12:00:00 AM"
NM,CIBOLA COUNTY SHERIFF DEPT,2510-01-262-9520,"DOOR,HATCH,VEHICLE",1,Each,"$3,976.65",B,3,"Mar 18, 2014 11:55:31 AM"
NM,CIBOLA COUNTY SHERIFF DEPT,2510-01-257-3903,"DOOR,VEHICULAR",1,Assembly,"$1,342.93",D,1,"Mar 18, 2014 11:55:31 AM"
NM,CIBOLA COUNTY SHERIFF DEPT,2510-01-187-3606,"PANEL,BODY,VEHICULAR",1,Assembly,"$1,426.27",B,3,"Mar 18, 2014 11:55:31 AM"
NM,CIBOLA COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Nov 22, 2011 12:00:00 AM"
NM,CIBOLA COUNTY SHERIFF DEPT,2510-01-254-1500,"DOOR,VEHICULAR",1,Each,$684.85,D,1,"Mar 18, 2014 11:55:31 AM"
NM,CIBOLA COUNTY SHERIFF DEPT,2355-01-553-4634,MINE RESISTANT VEHICLE,1,Each,"$658,000.00",C,1,"Sep 17, 2013 12:00:00 AM"
NM,CIBOLA COUNTY SHERIFF DEPT,2510-01-257-3904,"DOOR,VEHICULAR",1,Assembly,$682.70,D,1,"Mar 18, 2014 11:55:31 AM"
NM,CIBOLA COUNTY SHERIFF DEPT,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",10,Each,$533.15,D,1,"Jul 10, 2013 12:00:00 AM"
NM,CIBOLA COUNTY SHERIFF DEPT,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",10,Each,$533.15,D,1,"Jul 10, 2013 12:00:00 AM"
NM,CIBOLA COUNTY SHERIFF DEPT,2510-01-254-1501,"DOOR,VEHICULAR",1,Each,$682.70,D,1,"Mar 18, 2014 11:55:31 AM"
NM,CIMARRON POLICE DEPT,8465-01-416-4634,"SPECTACLES,BALLISTIC AND LASER PROTECTIVE",3,Each,$20.23,D,1,"Mar 18, 2014 12:00:00 AM"
NM,CLOVIS POLICE DEPT,2355-01-555-0908,MINE RESISTANT VEHICLE,1,Each,"$412,000.00",C,1,"Nov 4, 2013 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8430-00-269-0098,"BOOTS,EXTREME COLD WEATHER",3,Pair,$78.24,A,1,"Nov 19, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8140-00-960-1699,"CHEST,AMMUNITION",20,Each,$11.10,A,1,"Jun 3, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,3750-DS-LAW-NRID,"LAWN MOWER, RIDING",1,Each,"$5,413.81",A,,"Jul 15, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,7530-01-514-4903,LABEL,800,Package,$21.61,A,1,"Nov 19, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,6515-DS-DEF-IBRI,DEFIBRULATOR,1,Each,"$6,474.52",A,,"Sep 8, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,6515-DS-DEF-IBRI,DEFIBRULATOR,1,Each,"$6,474.52",A,,"Sep 8, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8420-01-112-1473,"UNDERSHIRT,MANS",36,Each,$3.45,A,1,"Jun 24, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,6230-00-299-7077,"LIGHT SET,GENERAL ILLUMINATION",4,Set,"$5,579.00",A,1,"Aug 5, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,6650-01-444-1212,"LENS,OPTICAL INSTRUMENT",9,Each,$146.59,D,1,"Jun 24, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,5440-DS-LAD-DER2,"LADDER, SCAFFOLDING",1,Each,"$2,000.00",A,,"Jun 3, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8415-01-394-3833,"LINER,FLYERS JACKET",30,Each,$95.15,A,1,"Dec 17, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8415-01-074-6255,"COVERALLS,COMBAT VEHICLE CREWMEMBERS",2,Each,$180.56,A,1,"Dec 17, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8465-01-109-3369,"MAT,SLEEPING       ",16,Each,$9.33,A,1,"Dec 17, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,7830-DS-REC-GYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,1,Each,"$1,400.00",A,,"Jul 7, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,7830-DS-REC-GYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,1,Each,"$1,700.00",A,,"Jul 7, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,7830-DS-REC-GYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,1,Each,"$1,600.00",A,,"Jul 7, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,7830-DS-REC-GYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,1,Each,"$1,500.00",A,,"Jul 7, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,7830-DS-REC-GYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,1,Each,"$1,300.00",A,,"Jul 7, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,7530-01-364-9499,"FOLDER,FILE,HANGING",60,Box,$13.08,A,1,"Nov 19, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,7530-01-315-9436,"FOLDER,FILE,HANGING",80,Box,$10.61,A,1,"Nov 19, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,5180-00-408-1877,TOOL EQUIPMENT     ,1,Each,"$1,388.14",A,1,"Jul 15, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8115-DS-CAS-E003,CASE,8,Each,$384.96,A,,"Oct 13, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Nov 1, 2011 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8465-00-001-6482,"CASE,SMALL ARMS AMMUNITION",15,Each,$8.24,A,1,"Oct 13, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,6115-01-274-7387,"GENERATOR SET,DIESEL ENGINE",1,Each,"$12,797.70",A,7,"Jul 15, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,3920-DS-PAL-LETJ,PALLET JACK,1,Each,"$2,220.30",A,,"Nov 19, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,6730-DS-OVE-RHEA,OVERHEAD PROJECTOR,1,Each,"$2,281.39",A,,"Nov 19, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8465-01-465-2158,"PACK,FRAME,MOLLE   ",15,Each,$25.86,A,1,"Dec 17, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,5180-DS-TOO-LKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",16,Each,$0.00,A,,"Dec 17, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8465-01-491-7519,"PACK,MAIN,MOLLE    ",15,Each,$63.96,A,1,"Dec 17, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,1240-00-930-3833,BINOCULAR,3,Each,$278.05,D,1,"Aug 26, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,1240-01-411-1265,"SIGHT,REFLEX",5,Each,$365.00,D,1,"Jun 3, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,1240-01-411-1265,"SIGHT,REFLEX",9,Each,$365.00,D,1,"Aug 26, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,7530-01-274-9924,"FOLDER,FILE,HANGING",80,Box,$6.80,A,1,"Nov 19, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8465-01-445-6274,MODULAR SLEEP SYSTEM,16,Each,$263.05,A,1,"Dec 17, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8465-01-445-6274,MODULAR SLEEP SYSTEM,3,Each,$263.05,A,1,"Aug 26, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8465-01-445-6274,MODULAR SLEEP SYSTEM,19,Each,$263.05,A,1,"Aug 26, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8465-01-398-0685,SLEEPING BAG,12,Each,$47.30,A,1,"Jul 7, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8415-01-472-6915,"OVERALLS,COLD WEATHER",5,Each,$43.22,A,1,"Dec 17, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8415-01-472-6915,"OVERALLS,COLD WEATHER",12,Each,$43.22,A,1,"Jun 24, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8465-01-524-8407,"CARRIER,INTRENCHING TOOL",13,Each,$19.83,A,1,"Dec 17, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,8415-01-515-0363,"PAD,KNEE           ",1,Pair,$18.10,A,1,"Aug 5, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,6115-01-449-2108,"GENERATOR SET,DIESEL ENGINE",1,Each,"$4,491.00",A,1,"Jul 15, 2015 12:00:00 AM"
NM,COLFAX COUNTY SHERIFF DEPT,5860-01-350-8551,LASER-INFRARED OBSERVATION SET,2,Each,"$22,015.00",D,1,"Aug 26, 2015 12:00:00 AM"
