"id","population","county_name","state","FIPS","google_county_name"
47177,40968,"Mercer County","Ohio","39107","Mercer County"
47179,14409,"Monroe County","Ohio","39111","Monroe County"
47180,532258,"Montgomery County","Ohio","39113","Montgomery County"
47182,35074,"Morrow County","Ohio","39117","Morrow County"
47183,86290,"Muskingum County","Ohio","39119","Muskingum County"
47184,14326,"Noble County","Ohio","39121","Noble County"
47186,18976,"Paulding County","Ohio","39125","Paulding County"
47187,35985,"Perry County","Ohio","39127","Perry County"
47188,56998,"Pickaway County","Ohio","39129","Pickaway County"
47189,28217,"Pike County","Ohio","39131","Pike County"
47190,162275,"Portage County","Ohio","39133","Portage County"
47191,41329,"Preble County","Ohio","39135","Preble County"
47192,34042,"Putnam County","Ohio","39137","Putnam County"
47194,77170,"Ross County","Ohio","39141","Ross County"
47195,59679,"Sandusky County","Ohio","39143","Sandusky County"
47196,76825,"Scioto County","Ohio","39145","Scioto County"
47198,48901,"Shelby County","Ohio","39149","Shelby County"
47199,375165,"Stark County","Ohio","39151","Stark County"
47200,541968,"Summit County","Ohio","39153","Summit County"
47202,92916,"Tuscarawas County","Ohio","39157","Tuscarawas County"
47203,54277,"Union County","Ohio","39159","Union County"
47204,28562,"Van Wert County","Ohio","39161","Van Wert County"
47206,224469,"Warren County","Ohio","39165","Warren County"
47207,61112,"Washington County","Ohio","39167","Washington County"
47208,116063,"Wayne County","Ohio","39169","Wayne County"
47210,129730,"Wood County","Ohio","39173","Wood County"
47211,22243,"Wyandot County","Ohio","39175","Wyandot County"
47212,22004,"Adair County","Oklahoma","40001","Adair County"
47214,13793,"Atoka County","Oklahoma","40005","Atoka County"
47215,5427,"Beaver County","Oklahoma","40007","Beaver County"
47216,23768,"Beckham County","Oklahoma","40009","Beckham County"
47218,44884,"Bryan County","Oklahoma","40013","Bryan County"
47219,29343,"Caddo County","Oklahoma","40015","Caddo County"
47220,133378,"Canadian County","Oklahoma","40017","Canadian County"
47222,48447,"Cherokee County","Oklahoma","40021","Cherokee County"
47223,14997,"Choctaw County","Oklahoma","40023","Choctaw County"
47224,2216,"Cimarron County","Oklahoma","40025","Cimarron County"
47226,5651,"Coal County","Oklahoma","40029","Coal County"
47227,124648,"Comanche County","Oklahoma","40031","Comanche County"
47228,5996,"Cotton County","Oklahoma","40033","Cotton County"
47230,70892,"Creek County","Oklahoma","40037","Creek County"
47231,29744,"Custer County","Oklahoma","40039","Custer County"
47232,41459,"Delaware County","Oklahoma","40041","Delaware County"
47234,4231,"Ellis County","Oklahoma","40045","Ellis County"
47235,63569,"Garfield County","Oklahoma","40047","Garfield County"
47237,54648,"Grady County","Oklahoma","40051","Grady County"
47238,4523,"Grant County","Oklahoma","40053","Grant County"
47239,6070,"Greer County","Oklahoma","40055","Greer County"
47241,3754,"Harper County","Oklahoma","40059","Harper County"
47242,12845,"Haskell County","Oklahoma","40061","Haskell County"
47243,13735,"Hughes County","Oklahoma","40063","Hughes County"
47245,6276,"Jefferson County","Oklahoma","40067","Jefferson County"
47246,10980,"Johnston County","Oklahoma","40069","Johnston County"
47247,45366,"Kay County","Oklahoma","40071","Kay County"
47249,9144,"Kiowa County","Oklahoma","40075","Kiowa County"
47250,10483,"Latimer County","Oklahoma","40077","Latimer County"
47251,49605,"Le Flore County","Oklahoma","40079","Le Flore County"
47253,45996,"Logan County","Oklahoma","40083","Logan County"
47254,9870,"Love County","Oklahoma","40085","Love County"
47255,38066,"McClain County","Oklahoma","40087","McClain County"
47257,19990,"McIntosh County","Oklahoma","40091","McIntosh County"
47258,7771,"Major County","Oklahoma","40093","Major County"
47259,16232,"Marshall County","Oklahoma","40095","Marshall County"
47261,13936,"Murray County","Oklahoma","40099","Murray County"
47262,69699,"Muskogee County","Oklahoma","40101","Muskogee County"
47263,11554,"Noble County","Oklahoma","40103","Noble County"
47265,12181,"Okfuskee County","Oklahoma","40107","Okfuskee County"
47266,776864,"Oklahoma County","Oklahoma","40109","Oklahoma County"
47267,39187,"Okmulgee County","Oklahoma","40111","Okmulgee County"
47269,31981,"Ottawa County","Oklahoma","40115","Ottawa County"
47270,16436,"Pawnee County","Oklahoma","40117","Pawnee County"
47271,80850,"Payne County","Oklahoma","40119","Payne County"
47273,38194,"Pontotoc County","Oklahoma","40123","Pontotoc County"
47274,71875,"Pottawatomie County","Oklahoma","40125","Pottawatomie County"
47275,11183,"Pushmataha County","Oklahoma","40127","Pushmataha County"
47277,90802,"Rogers County","Oklahoma","40131","Rogers County"
47278,25548,"Seminole County","Oklahoma","40133","Seminole County"
47279,41153,"Sequoyah County","Oklahoma","40135","Sequoyah County"
47281,21489,"Texas County","Oklahoma","40139","Texas County"
47282,7515,"Tillman County","Oklahoma","40141","Tillman County"
47284,76559,"Wagoner County","Oklahoma","40145","Wagoner County"
47285,52021,"Washington County","Oklahoma","40147","Washington County"
47286,11661,"Washita County","Oklahoma","40149","Washita County"
47288,21559,"Woodward County","Oklahoma","40153","Woodward County"
47289,16005,"Baker County","Oregon","41001","Baker County"
47290,87572,"Benton County","Oregon","41003","Benton County"
47292,37831,"Clatsop County","Oregon","41007","Clatsop County"
47293,49600,"Columbia County","Oregon","41009","Columbia County"
47294,63121,"Coos County","Oregon","41011","Coos County"
47296,22483,"Curry County","Oregon","41015","Curry County"
47297,175268,"Deschutes County","Oregon","41017","Deschutes County"
47298,107685,"Douglas County","Oregon","41019","Douglas County"
47300,7185,"Grant County","Oregon","41023","Grant County"
47301,7200,"Harney County","Oregon","41025","Harney County"
47302,23137,"Hood River County","Oregon","41027","Hood River County"
47304,22666,"Jefferson County","Oregon","41031","Jefferson County"
47305,84745,"Josephine County","Oregon","41033","Josephine County"
47307,7829,"Lake County","Oregon","41037","Lake County"
47308,362895,"Lane County","Oregon","41039","Lane County"
47309,47038,"Lincoln County","Oregon","41041","Lincolnshire"
47310,120547,"Linn County","Oregon","41043","Linn County"
47311,30380,"Malheur County","Oregon","41045","Malheur County"
47312,330700,"Marion County","Oregon","41047","Marion County"
47314,790294,"Multnomah County","Oregon","41051","Multnomah County"
47315,79391,"Polk County","Oregon","41053","Polk County"
47316,1680,"Sherman County","Oregon","41055","Sherman County"
47318,76531,"Umatilla County","Oregon","41059","Umatilla County"
47319,25790,"Union County","Oregon","41061","Union County"
47320,6856,"Wallowa County","Oregon","41063","Wallowa County"
47322,574326,"Washington County","Oregon","41067","Washington County"
47323,1358,"Wheeler County","Oregon","41069","Wheeler County"
47325,102295,"Adams County","Pennsylvania","42001","Adams County"
47326,1230459,"Allegheny County","Pennsylvania","42003","Allegheny County"
47327,67052,"Armstrong County","Pennsylvania","42005","Armstrong County"
47329,48586,"Bedford County","Pennsylvania","42009","Bedford"
47330,415271,"Berks County","Pennsylvania","42011","Berks County"
47331,125593,"Blair County","Pennsylvania","42013","Blair County"
47333,627367,"Bucks County","Pennsylvania","42017","Bucks County"
47334,186818,"Butler County","Pennsylvania","42019","Butler County"
47337,63960,"Carbon County","Pennsylvania","42025","Carbon County"
47338,160580,"Centre County","Pennsylvania","42027","Centre County"
47340,39498,"Clarion County","Pennsylvania","42031","Clarion County"
47341,80994,"Clearfield County","Pennsylvania","42033","Clearfield County"
47342,39441,"Clinton County","Pennsylvania","42035","Clinton County"
47344,86484,"Crawford County","Pennsylvania","42039","Crawford County"
47345,246338,"Cumberland County","Pennsylvania","42041","Cumberland County"
47346,272983,"Dauphin County","Pennsylvania","42043","Dauphin County"
47348,30872,"Elk County","Pennsylvania","42047","Elk County"
47349,278045,"Erie County","Pennsylvania","42049","Erie County"
47350,133628,"Fayette County","Pennsylvania","42051","Fayette County"
47352,153638,"Franklin County","Pennsylvania","42055","Franklin County"
47353,14629,"Fulton County","Pennsylvania","42057","Fulton County"
47355,45668,"Huntingdon County","Pennsylvania","42061","Huntingdon County"
47356,86966,"Indiana County","Pennsylvania","42063","Indiana County"
47357,44430,"Jefferson County","Pennsylvania","42065","Jefferson County"
47359,211917,"Lackawanna County","Pennsylvania","42069","Lackawanna County"
47360,536624,"Lancaster County","Pennsylvania","42071","Lancaster County"
47362,137067,"Lebanon County","Pennsylvania","42075","Lebanon County"
47363,360685,"Lehigh County","Pennsylvania","42077","Lehigh County"
47364,318449,"Luzerne County","Pennsylvania","42079","Luzerne County"
47366,42412,"McKean County","Pennsylvania","42083","McKean County"
47367,114234,"Mercer County","Pennsylvania","42085","Mercer County"
47368,46500,"Mifflin County","Pennsylvania","42087","Mifflin County"
47370,819264,"Montgomery County","Pennsylvania","42091","Montgomery County"
47371,18557,"Montour County","Pennsylvania","42093","Montour County"
47373,93246,"Northumberland County","Pennsylvania","42097","Northumberland"
47374,45685,"Perry County","Pennsylvania","42099","Perry County"
47375,1567442,"Philadelphia County","Pennsylvania","42101","Philadelphia County"
47377,17093,"Potter County","Pennsylvania","42105","Potter County"
47378,144590,"Schuylkill County","Pennsylvania","42107","Schuylkill County"
47379,40444,"Snyder County","Pennsylvania","42109","Snyder County"
47381,6328,"Sullivan County","Pennsylvania","42113","Sullivan County"
47382,41666,"Susquehanna County","Pennsylvania","42115","Susquehanna County"
47384,44954,"Union County","Pennsylvania","42119","Union County"
47385,53119,"Venango County","Pennsylvania","42121","Venango County"
47386,40396,"Warren County","Pennsylvania","42123","Warren County"
47388,51198,"Wayne County","Pennsylvania","42127","Wayne County"
47389,357956,"Westmoreland County","Pennsylvania","42129","Westmoreland County"
47390,27800,"Wyoming County","Pennsylvania","42131","Wyoming County"
47392,49084,"Bristol County","Rhode Island","44001","Bristol County"
47393,164801,"Kent County","Rhode Island","44003","Kent County"
47395,633473,"Providence County","Rhode Island","44007","Providence County"
47396,126517,"Washington County","Rhode Island","44009","Washington County"
47397,24932,"Abbeville County","South Carolina","45001","Abbeville County"
47399,9433,"Allendale County","South Carolina","45005","Allendale County"
47400,194692,"Anderson County","South Carolina","45007","Anderson County"
47401,14880,"Bamberg County","South Carolina","45009","Bamberg County"
47403,179589,"Beaufort County","South Carolina","45013","Beaufort County"
47404,202786,"Berkeley County","South Carolina","45015","Berkeley County"
47406,389262,"Charleston County","South Carolina","45019","Charleston County"
47407,56194,"Cherokee County","South Carolina","45021","Cherokee County"
47408,32267,"Chester County","South Carolina","45023","Chester County"
47410,33775,"Clarendon County","South Carolina","45027","Clarendon County"
47411,37731,"Colleton County","South Carolina","45029","Colleton County"
47412,67548,"Darlington County","South Carolina","45031","Darlington County"
47414,152478,"Dorchester County","South Carolina","45035","Dorchester County"
47415,26514,"Edgefield County","South Carolina","45037","Edgefield County"
47417,138900,"Florence County","South Carolina","45041","Florence County"
47418,61298,"Georgetown County","South Carolina","45043","Georgetown County"
47420,69838,"Greenwood County","South Carolina","45047","Greenwood County"
47421,20049,"Hampton County","South Carolina","45049","Hampton County"
47422,309199,"Horry County","South Carolina","45051","Horry County"
47424,63603,"Kershaw County","South Carolina","45055","Kershaw County"
47425,85842,"Lancaster County","South Carolina","45057","Lancaster County"
47426,66623,"Laurens County","South Carolina","45059","Laurens County"
47428,281833,"Lexington County","South Carolina","45063","Lexington County"
47429,9706,"McCormick County","South Carolina","45065","McCormick County"
47431,27494,"Marlboro County","South Carolina","45069","Marlboro County"
47432,38012,"Newberry County","South Carolina","45071","Newberry County"
47433,75713,"Oconee County","South Carolina","45073","Oconee County"
47435,121691,"Pickens County","South Carolina","45077","Pickens County"
47436,407051,"Richland County","South Carolina","45079","Richland County"
47437,20053,"Saluda County","South Carolina","45081","Saluda County"
47439,107480,"Sumter County","South Carolina","45085","Sumter County"
47440,27777,"Union County","South Carolina","45087","Union County"
47441,32535,"Williamsburg County","South Carolina","45089","Williamsburg County"
47443,2733,"Aurora County","South Dakota","46003","Aurora County"
47444,18372,"Beadle County","South Dakota","46005","Beadle County"
47446,6985,"Bon Homme County","South Dakota","46009","Bon Homme County"
47447,33897,"Brookings County","South Dakota","46011","Brookings County"
47449,5281,"Brule County","South Dakota","46015","Brule County"
47450,2095,"Buffalo County","South Dakota","46017","Buffalo County"
47451,10283,"Butte County","South Dakota","46019","Butte County"
47453,9383,"Charles Mix County","South Dakota","46023","Charles Mix County"
47454,3659,"Clark County","South Dakota","46025","Clark County"
47455,13964,"Clay County","South Dakota","46027","Clay County"
47457,4197,"Corson County","South Dakota","46031","Corson County"
47458,8446,"Custer County","South Dakota","46033","Custer County"
47459,19858,"Davison County","South Dakota","46035","Davison County"
47461,4333,"Deuel County","South Dakota","46039","Deuel County"
47462,5685,"Dewey County","South Dakota","46041","Dewey County"
47463,2977,"Douglas County","South Dakota","46043","Douglas County"
47465,6867,"Fall River County","South Dakota","46047","Fall River County"
47466,2337,"Faulk County","South Dakota","46049","Faulk County"
47468,4201,"Gregory County","South Dakota","46053","Gregory County"
47469,1861,"Haakon County","South Dakota","46055","Haakon County"
47470,6047,"Hamlin County","South Dakota","46057","Hamlin County"
47472,3385,"Hanson County","South Dakota","46061","Hanson County"
47473,1267,"Harding County","South Dakota","46063","Harding County"
47474,17555,"Hughes County","South Dakota","46065","Hughes County"
47476,1397,"Hyde County","South Dakota","46069","Hyde County"
47477,3321,"Jackson County","South Dakota","46071","Jackson County"
47479,924,"Jones County","South Dakota","46075","Jones County"
47480,4990,"Kingsbury County","South Dakota","46077","Kingsbury County"
47481,12622,"Lake County","South Dakota","46079","Lake County"
47483,52849,"Lincoln County","South Dakota","46083","Lincolnshire"
47484,3876,"Lyman County","South Dakota","46085","Lyman County"
47485,5599,"McCook County","South Dakota","46087","McCook County"
47487,4769,"Marshall County","South Dakota","46091","Marshall County"
47488,26986,"Meade County","South Dakota","46093","Meade County"
47489,2050,"Mellette County","South Dakota","46095","Mellette County"
47491,185197,"Minnehaha County","South Dakota","46099","Minnehaha County"
47492,6430,"Moody County","South Dakota","46101","Moody County"
47494,108702,"Pennington County","South Dakota","46103","Pennington County"
47496,2320,"Potter County","South Dakota","46107","Potter County"
47497,10311,"Roberts County","South Dakota","46109","Roberts County"
47499,6524,"Spink County","South Dakota","46115","Spink County"
47500,2954,"Stanley County","South Dakota","46117","Stanley County"
47501,1426,"Sully County","South Dakota","46119","Sully County"
47503,5434,"Tripp County","South Dakota","46123","Tripp County"
47505,14909,"Union County","South Dakota","46127","Union County"
47507,22702,"Yankton County","South Dakota","46135","Yankton County"
47508,2803,"Ziebach County","South Dakota","46137","Ziebach County"
47510,47183,"Bedford County","Tennessee","47003","Bedford"
47511,16129,"Benton County","Tennessee","47005","Benton County"
47512,14502,"Bledsoe County","Tennessee","47007","Bledsoe County"
47514,104091,"Bradley County","Tennessee","47011","Bradley County"
47515,39752,"Campbell County","Tennessee","47013","Campbell County"
47516,13840,"Cannon County","Tennessee","47015","Cannon County"
47518,56486,"Carter County","Tennessee","47019","Carter County"
47519,39741,"Cheatham County","Tennessee","47021","Cheatham County"
47520,17471,"Chester County","Tennessee","47023","Chester County"
47522,7771,"Clay County","Tennessee","47027","Clay County"
47523,35162,"Cocke County","Tennessee","47029","Cocke County"
47524,54277,"Coffee County","Tennessee","47031","Coffee County"
47526,58229,"Cumberland County","Tennessee","47035","Cumberland County"
47527,678889,"Davidson County","Tennessee","47037","Davidson County"
47528,11660,"Decatur County","Tennessee","47039","Decatur County"
47530,51487,"Dickson County","Tennessee","47043","Dickson County"
47531,37893,"Dyer County","Tennessee","47045","Dyer County"
47532,39165,"Fayette County","Tennessee","47047","Fayette County"
47533,17917,"Fentress County","Tennessee","47049","Fentress County"
47534,41449,"Franklin County","Tennessee","47051","Franklin County"
47536,28946,"Giles County","Tennessee","47055","Giles County"
47537,22846,"Grainger County","Tennessee","47057","Grainger County"
47538,68580,"Greene County","Tennessee","47059","Greene County"
47540,63402,"Hamblen County","Tennessee","47063","Hamblen County"
47541,354098,"Hamilton County","Tennessee","47065","Hamilton County"
47542,6572,"Hancock County","Tennessee","47067","Hancock County"
47544,25756,"Hardin County","Tennessee","47071","Hardin County"
47545,56471,"Hawkins County","Tennessee","47073","Hawkins County"
47546,18023,"Haywood County","Tennessee","47075","Haywood County"
47548,32147,"Henry County","Tennessee","47079","Henry County"
47549,24363,"Hickman County","Tennessee","47081","Hickman County"
47550,8149,"Houston County","Tennessee","47083","Houston County"
47552,11509,"Jackson County","Tennessee","47087","Jackson County"
47553,53240,"Jefferson County","Tennessee","47089","Jefferson County"
47554,17830,"Johnson County","Tennessee","47091","Johnson County"
47556,7576,"Lake County","Tennessee","47095","Lake County"
47557,26936,"Lauderdale County","Tennessee","47097","Lauderdale County"
47558,42564,"Lawrence County","Tennessee","47099","Lawrence County"
47560,33743,"Lincoln County","Tennessee","47103","Lincolnshire"
47561,51130,"Loudon County","Tennessee","47105","Loudoun County"
47563,26066,"McNairy County","Tennessee","47109","McNairy County"
47564,23177,"Macon County","Tennessee","47111","Macon County"
47565,97610,"Madison County","Tennessee","47113","Madison County"
47567,31552,"Marshall County","Tennessee","47117","Marshall County"
47568,87757,"Maury County","Tennessee","47119","Maury County"
47569,11830,"Meigs County","Tennessee","47121","Meigs County"
47571,193479,"Montgomery County","Tennessee","47125","Montgomery County"
47572,6322,"Moore County","Tennessee","47127","Moore County"
47573,21498,"Morgan County","Tennessee","47129","Morgan County"
47575,22129,"Overton County","Tennessee","47133","Overton County"
47576,7929,"Perry County","Tennessee","47135","Perry County"
47577,5146,"Pickett County","Tennessee","47137","Pickett County"
47579,74553,"Putnam County","Tennessee","47141","Putnam County"
47580,32526,"Rhea County","Tennessee","47143","Rhea County"
47582,68570,"Robertson County","Tennessee","47147","Robertson County"
47583,298612,"Rutherford County","Tennessee","47149","Rutherford County"
47584,21950,"Scott County","Tennessee","47151","Scott County"
47586,95946,"Sevier County","Tennessee","47155","Sevier County"
47587,938069,"Shelby County","Tennessee","47157","Shelby County"
47588,19295,"Smith County","Tennessee","47159","Smith County"
47590,156791,"Sullivan County","Tennessee","47163","Sullivan County"
47591,175989,"Sumner County","Tennessee","47165","Sumner County"
47592,61870,"Tipton County","Tennessee","47167","Tipton County"
47594,17860,"Unicoi County","Tennessee","47171","Unicoi County"
47595,19119,"Union County","Tennessee","47173","Union County"
47596,5677,"Van Buren County","Tennessee","47175","Van Buren County"
47598,126302,"Washington County","Tennessee","47179","Washington County"
47599,16748,"Wayne County","Tennessee","47181","Wayne County"
47600,33960,"Weakley County","Tennessee","47183","Weakley County"
47602,211672,"Williamson County","Tennessee","47187","Williamson County"
47603,128911,"Wilson County","Tennessee","47189","Wilson County"
47605,18105,"Andrews County","Texas","48003","Andrews County"
47606,88255,"Angelina County","Texas","48005","Angelina County"
47607,25350,"Aransas County","Texas","48007","Aransas County"
47609,1947,"Armstrong County","Texas","48011","Armstrong County"
47610,48435,"Atascosa County","Texas","48013","Atascosa County"
47611,29563,"Austin County","Texas","48015","Austin County"
47613,21269,"Bandera County","Texas","48019","Bandera County"
47614,80527,"Bastrop County","Texas","48021","Bastrop County"
47615,3618,"Baylor County","Texas","48023","Baylor County"
47617,334941,"Bell County","Texas","48027","Bell County"
47618,1897753,"Bexar County","Texas","48029","Bexar County"
47619,11004,"Blanco County","Texas","48031","Blanco County"
47621,17891,"Bosque County","Texas","48035","Bosque County"
47622,93389,"Bowie County","Texas","48037","Bowie County"
47623,346312,"Brazoria County","Texas","48039","Brazoria County"
47625,9145,"Brewster County","Texas","48043","Brewster County"
47626,1505,"Briscoe County","Texas","48045","Briscoe County"
47628,37896,"Brown County","Texas","48049","Brown County"
47629,17460,"Burleson County","Texas","48051","Burleson County"
47630,45463,"Burnet County","Texas","48053","Burnet County"
47632,21895,"Calhoun County","Texas","48057","Calhoun County"
47633,13557,"Callahan County","Texas","48059","Callahan County"
47634,422156,"Cameron County","Texas","48061","Cameron County"
47636,5969,"Carson County","Texas","48065","Carson County"
47637,30313,"Cass County","Texas","48067","Cass County"
47638,7656,"Castro County","Texas","48069","Castro County"
47640,51542,"Cherokee County","Texas","48073","Cherokee County"
47641,7088,"Childress County","Texas","48075","Childress County"
47642,10360,"Clay County","Texas","48077","Clay County"
47644,3238,"Coke County","Texas","48081","Coke County"
47645,8338,"Coleman County","Texas","48083","Coleman County"
47646,914127,"Collin County","Texas","48085","Collin County"
47648,20870,"Colorado County","Texas","48089","Colorado County"
47649,129048,"Comal County","Texas","48091","Comal County"
47650,13430,"Comanche County","Texas","48093","Comanche County"
47651,4081,"Concho County","Texas","48095","Concho County"
47652,39229,"Cooke County","Texas","48097","Cooke County"
47653,75503,"Coryell County","Texas","48099","Coryell County"
47655,5048,"Crane County","Texas","48103","Crane County"
47656,3710,"Crockett County","Texas","48105","Crockett County"
47657,5977,"Crosby County","Texas","48107","Crosby County"
47659,7121,"Dallam County","Texas","48111","Dallam County"
47660,2553385,"Dallas County","Texas","48113","Dallas County"
47661,13520,"Dawson County","Texas","48115","Dawson County"
47663,5217,"Delta County","Texas","48119","Delta County"
47664,780612,"Denton County","Texas","48121","Denton County"
47665,20797,"DeWitt County","Texas","48123","DeWitt County"
47667,10980,"Dimmit County","Texas","48127","Dimmit County"
47668,3499,"Donley County","Texas","48129","Donley County"
47669,11388,"Duval County","Texas","48131","Duval County"
47671,159436,"Ector County","Texas","48135","Ector County"
47672,1894,"Edwards County","Texas","48137","Edwards County"
47674,835593,"El Paso County","Texas","48141","El Paso County"
47675,41122,"Erath County","Texas","48143","Erath County"
47678,25110,"Fayette County","Texas","48149","Fayette County"
47679,3827,"Fisher County","Texas","48151","Fisher County"
47680,5901,"Floyd County","Texas","48153","Floyd County"
47682,716087,"Fort Bend County","Texas","48157","Fort Bend County"
47683,10651,"Franklin County","Texas","48159","Franklin County"
47684,19691,"Freestone County","Texas","48161","Freestone County"
47686,20051,"Gaines County","Texas","48165","Gaines County"
47687,322225,"Galveston County","Texas","48167","Galveston County"
47689,25963,"Gillespie County","Texas","48171","Gillespie County"
47690,1315,"Glasscock County","Texas","48173","Glasscock County"
47691,7531,"Goliad County","Texas","48175","Goliad County"
47693,23210,"Gray County","Texas","48179","Gray County"
47694,125467,"Grayson County","Texas","48181","Grayson County"
47695,124108,"Gregg County","Texas","48183","Gregg County"
47697,151249,"Guadalupe County","Texas","48187","Guadalupe County"
47698,34360,"Hale County","Texas","48189","Hale County"
47699,3138,"Hall County","Texas","48191","Hall County"
47700,8159,"Hamilton County","Texas","48193","Hamilton County"
47702,3840,"Hardeman County","Texas","48197","Hardeman County"
47703,55865,"Hardin County","Texas","48199","Hardin County"
47705,66746,"Harrison County","Texas","48203","Harrison County"
47706,6193,"Hartley County","Texas","48205","Hartley County"
47707,5737,"Haskell County","Texas","48207","Haskell County"
47709,4264,"Hemphill County","Texas","48211","Hemphill County"
47710,79545,"Henderson County","Texas","48213","Henderson County"
47711,842304,"Hidalgo County","Texas","48215","Hidalgo County"
47713,23433,"Hockley County","Texas","48219","Hockley County"
47714,55423,"Hood County","Texas","48221","Hood County"
47715,36223,"Hopkins County","Texas","48223","Hopkins County"
47717,37206,"Howard County","Texas","48227","Howard County"
47718,3379,"Hudspeth County","Texas","48229","Hudspeth County"
47719,89844,"Hunt County","Texas","48231","Hunt County"
47721,1554,"Irion County","Texas","48235","Irion County"
47722,8878,"Jack County","Texas","48237","Jack County"
47723,14816,"Jackson County","Texas","48239","Jackson County"
47725,2156,"Jeff Davis County","Texas","48243","Jeff Davis County"
47726,254308,"Jefferson County","Texas","48245","Jefferson County"
47727,5200,"Jim Hogg County","Texas","48247","Jim Hogg County"
47729,159990,"Johnson County","Texas","48251","Johnson County"
47730,19970,"Jones County","Texas","48253","Jones County"
47731,14975,"Karnes County","Texas","48255","Karnes County"
47733,40384,"Kendall County","Texas","48259","Kendall County"
47734,407,"Kenedy County","Texas","48261","Kenedy County"
47736,50955,"Kerr County","Texas","48265","Kerr County"
47737,4388,"Kimble County","Texas","48267","Kimble County"
47738,282,"King County","Texas","48269","King County"
47739,3549,"Kinney County","Texas","48271","Kinney County"
47741,3860,"Knox County","Texas","48275","Knox County"
47742,49440,"Lamar County","Texas","48277","Lamar County"
47744,20588,"Lampasas County","Texas","48281","Lampasas County"
47745,7631,"La Salle County","Texas","48283","La Salle County"
47746,19836,"Lavaca County","Texas","48285","Lavaca County"
47748,17086,"Leon County","Texas","48289","Leon County"
47749,79654,"Liberty County","Texas","48291","Liberty County"
47750,23320,"Limestone County","Texas","48293","Limestone County"
47752,12229,"Live Oak County","Texas","48297","Live Oak County"
47753,19796,"Llano County","Texas","48299","Llano County"
47754,112,"Loving County","Texas","48301","Loving County"
47756,5724,"Lynn County","Texas","48305","Lynn County"
47757,8341,"McCulloch County","Texas","48307","McCulloch County"
47758,245671,"McLennan County","Texas","48309","McLennan County"
47760,14065,"Madison County","Texas","48313","Madison County"
47761,10160,"Marion County","Texas","48315","Marion County"
47762,5641,"Martin County","Texas","48317","Martin County"
47764,36770,"Matagorda County","Texas","48321","Matagorda County"
47766,48417,"Medina County","Texas","48325","Medina County"
47768,161077,"Midland County","Texas","48329","Midland County"
47769,24513,"Milam County","Texas","48331","Milam County"
47771,9067,"Mitchell County","Texas","48335","Mitchell County"
47772,19262,"Montague County","Texas","48337","Montague County"
47773,537559,"Montgomery County","Texas","48339","Montgomery County"
47774,22255,"Moore County","Texas","48341","Moore County"
47775,12516,"Morris County","Texas","48343","Morris County"
47777,65664,"Nacogdoches County","Texas","48347","Nacogdoches County"
47778,48323,"Navarro County","Texas","48349","Navarro County"
47779,13986,"Newton County","Texas","48351","Newton County"
47781,359715,"Nueces County","Texas","48355","Nueces County"
47782,10747,"Ochiltree County","Texas","48357","Ochiltree County"
47783,2069,"Oldham County","Texas","48359","Oldham County"
47785,27895,"Palo Pinto County","Texas","48363","Palo Pinto County"
47786,23766,"Panola County","Texas","48365","Panola County"
47788,9749,"Parmer County","Texas","48369","Parmer County"
47789,16203,"Pecos County","Texas","48371","Pecos County"
47790,46972,"Polk County","Texas","48373","Polk County"
47792,6876,"Presidio County","Texas","48377","Presidio County"
47793,11161,"Rains County","Texas","48379","Rains County"
47794,130269,"Randall County","Texas","48381","Randall County"
47796,3307,"Real County","Texas","48385","Real County"
47797,12455,"Red River County","Texas","48387","Red River County"
47798,14732,"Reeves County","Texas","48389","Reeves County"
47800,916,"Roberts County","Texas","48393","Roberts County"
47801,16659,"Robertson County","Texas","48395","Robertson County"
47802,90861,"Rockwall County","Texas","48397","Rockwall County"
47804,53070,"Rusk County","Texas","48401","Rusk County"
47805,10368,"Sabine County","Texas","48403","Sabine County"
47806,8473,"San Augustine County","Texas","48405","San Augustine County"
47808,67357,"San Patricio County","Texas","48409","San Patricio County"
47810,3211,"Schleicher County","Texas","48413","Schleicher County"
47812,3350,"Shackelford County","Texas","48417","Shackelford County"
47813,25402,"Shelby County","Texas","48419","Shelby County"
47814,3072,"Sherman County","Texas","48421","Sherman County"
47816,8739,"Somervell County","Texas","48425","Somervell County"
47817,63795,"Starr County","Texas","48427","Starr County"
47819,1352,"Sterling County","Texas","48431","Sterling County"
47820,1410,"Stonewall County","Texas","48433","Stonewall County"
47821,3913,"Sutton County","Texas","48435","Sutton County"
47823,1982498,"Tarrant County","Texas","48439","Tarrant County"
47824,136051,"Taylor County","Texas","48441","Taylor County"
47825,837,"Terrell County","Texas","48443","Terrell County"
47827,1579,"Throckmorton County","Texas","48447","Throckmorton County"
47828,32623,"Titus County","Texas","48449","Titus County"
47829,118105,"Tom Green County","Texas","48451","Tom Green County"
47831,14402,"Trinity County","Texas","48455","Trinity County"
47832,21347,"Tyler County","Texas","48457","Tyler County"
47834,3651,"Upton County","Texas","48461","Upton County"
47835,27245,"Uvalde County","Texas","48463","Uvalde County"
47836,48988,"Val Verde County","Texas","48465","Val Verde County"
47838,92382,"Victoria County","Texas","48469","Victoria County"
47839,70699,"Walker County","Texas","48471","Walker County"
47840,48656,"Waller County","Texas","48473","Waller County"
47842,34765,"Washington County","Texas","48477","Washington County"
47843,269721,"Webb County","Texas","48479","Webb County"
